,Period,Province,Product,Quantity
3410,201709,ISPARTA,PRODUCT_A,25
3411,201709,ISPARTA,PRODUCT_B,513
3412,201709,ISPARTA,PRODUCT_C,305
3413,201709,ISPARTA,PRODUCT_V,11
3414,201709,ISPARTA,PRODUCT_X,169
3415,201709,IĞDIR,PRODUCT_A,10
3416,201709,IĞDIR,PRODUCT_B,453
3417,201709,IĞDIR,PRODUCT_C,171
3418,201709,IĞDIR,PRODUCT_V,0
3419,201709,IĞDIR,PRODUCT_X,35
3420,201709,KAHRAMANMARAŞ,PRODUCT_A,33
3421,201709,KAHRAMANMARAŞ,PRODUCT_B,318
3422,201709,KAHRAMANMARAŞ,PRODUCT_C,694
3423,201709,KAHRAMANMARAŞ,PRODUCT_V,0
3424,201709,KAHRAMANMARAŞ,PRODUCT_X,363
3425,201709,KARABÜK,PRODUCT_A,6
3426,201709,KARABÜK,PRODUCT_B,3870
3427,201709,KARABÜK,PRODUCT_C,111
3428,201709,KARABÜK,PRODUCT_V,2
3429,201709,KARABÜK,PRODUCT_X,50
3430,201709,KARAMAN,PRODUCT_A,23
3431,201709,KARAMAN,PRODUCT_B,703
3432,201709,KARAMAN,PRODUCT_C,96
3433,201709,KARAMAN,PRODUCT_V,2
3434,201709,KARAMAN,PRODUCT_X,30
3435,201709,KARS,PRODUCT_A,14
3436,201709,KARS,PRODUCT_B,26
3437,201709,KARS,PRODUCT_C,167
3438,201709,KARS,PRODUCT_V,0
3439,201709,KARS,PRODUCT_X,24
3440,201709,KASTAMONU,PRODUCT_A,0
3441,201709,KASTAMONU,PRODUCT_B,341
3442,201709,KASTAMONU,PRODUCT_C,187
3443,201709,KASTAMONU,PRODUCT_V,3
3444,201709,KASTAMONU,PRODUCT_X,40
3445,201709,KAYSERİ,PRODUCT_A,138
3446,201709,KAYSERİ,PRODUCT_B,3156
3447,201709,KAYSERİ,PRODUCT_C,1177
3448,201709,KAYSERİ,PRODUCT_V,0
3449,201709,KAYSERİ,PRODUCT_X,322
3450,201709,KIRIKKALE,PRODUCT_A,27
3451,201709,KIRIKKALE,PRODUCT_B,531
3452,201709,KIRIKKALE,PRODUCT_C,154
3453,201709,KIRIKKALE,PRODUCT_V,2
3454,201709,KIRIKKALE,PRODUCT_X,78
3455,201709,KIRKLARELİ,PRODUCT_A,27
3456,201709,KIRKLARELİ,PRODUCT_B,388
3457,201709,KIRKLARELİ,PRODUCT_C,164
3458,201709,KIRKLARELİ,PRODUCT_V,4
3459,201709,KIRKLARELİ,PRODUCT_X,99
3460,201709,KIRŞEHİR,PRODUCT_A,22
3461,201709,KIRŞEHİR,PRODUCT_B,275
3462,201709,KIRŞEHİR,PRODUCT_C,198
3463,201709,KIRŞEHİR,PRODUCT_V,0
3464,201709,KIRŞEHİR,PRODUCT_X,60
3465,201709,KOCAELİ,PRODUCT_A,332
3466,201709,KOCAELİ,PRODUCT_B,5051
3467,201709,KOCAELİ,PRODUCT_C,948
3468,201709,KOCAELİ,PRODUCT_V,377
3469,201709,KOCAELİ,PRODUCT_X,185
3470,201709,KONYA,PRODUCT_A,505
3471,201709,KONYA,PRODUCT_B,5936
3472,201709,KONYA,PRODUCT_C,1239
3473,201709,KONYA,PRODUCT_V,13
3474,201709,KONYA,PRODUCT_X,559
3475,201709,KÜTAHYA,PRODUCT_A,47
3476,201709,KÜTAHYA,PRODUCT_B,2836
3477,201709,KÜTAHYA,PRODUCT_C,305
3478,201709,KÜTAHYA,PRODUCT_V,12
3479,201709,KÜTAHYA,PRODUCT_X,112
3480,201709,KİLİS,PRODUCT_A,10
3481,201709,KİLİS,PRODUCT_B,1835
3482,201709,KİLİS,PRODUCT_C,32
3483,201709,KİLİS,PRODUCT_V,0
3484,201709,KİLİS,PRODUCT_X,23
3485,201709,MALATYA,PRODUCT_A,37
3486,201709,MALATYA,PRODUCT_B,943
3487,201709,MALATYA,PRODUCT_C,288
3488,201709,MALATYA,PRODUCT_V,255
3489,201709,MALATYA,PRODUCT_X,160
3490,201709,MANİSA,PRODUCT_A,308
3491,201709,MANİSA,PRODUCT_B,7085
3492,201709,MANİSA,PRODUCT_C,1022
3493,201709,MANİSA,PRODUCT_V,37
3494,201709,MANİSA,PRODUCT_X,364
3495,201709,MARDIN,PRODUCT_A,58
3496,201709,MARDIN,PRODUCT_B,759
3497,201709,MARDIN,PRODUCT_C,308
3498,201709,MARDIN,PRODUCT_V,2
3499,201709,MARDIN,PRODUCT_X,138
3500,201709,MUĞLA,PRODUCT_A,283
3501,201709,MUĞLA,PRODUCT_B,1199
3502,201709,MUĞLA,PRODUCT_C,803
3503,201709,MUĞLA,PRODUCT_V,306
3504,201709,MUĞLA,PRODUCT_X,297
3505,201709,MUŞ,PRODUCT_A,5
3506,201709,MUŞ,PRODUCT_B,30
3507,201709,MUŞ,PRODUCT_C,368
3508,201709,MUŞ,PRODUCT_V,0
3509,201709,MUŞ,PRODUCT_X,38
3510,201709,NEVŞEHİR,PRODUCT_A,20
3511,201709,NEVŞEHİR,PRODUCT_B,357
3512,201709,NEVŞEHİR,PRODUCT_C,169
3513,201709,NEVŞEHİR,PRODUCT_V,0
3514,201709,NEVŞEHİR,PRODUCT_X,59
3515,201709,NİĞDE,PRODUCT_A,24
3516,201709,NİĞDE,PRODUCT_B,776
3517,201709,NİĞDE,PRODUCT_C,155
3518,201709,NİĞDE,PRODUCT_V,0
3519,201709,NİĞDE,PRODUCT_X,20
3520,201709,ORDU,PRODUCT_A,218
3521,201709,ORDU,PRODUCT_B,2886
3522,201709,ORDU,PRODUCT_C,580
3523,201709,ORDU,PRODUCT_V,6
3524,201709,ORDU,PRODUCT_X,129
3525,201709,OSMANİYE,PRODUCT_A,136
3526,201709,OSMANİYE,PRODUCT_B,1050
3527,201709,OSMANİYE,PRODUCT_C,489
3528,201709,OSMANİYE,PRODUCT_V,0
3529,201709,OSMANİYE,PRODUCT_X,184
3530,201709,RİZE,PRODUCT_A,51
3531,201709,RİZE,PRODUCT_B,84
3532,201709,RİZE,PRODUCT_C,308
3533,201709,RİZE,PRODUCT_V,7
3534,201709,RİZE,PRODUCT_X,102
3535,201709,SAKARYA,PRODUCT_A,202
3536,201709,SAKARYA,PRODUCT_B,2056
3537,201709,SAKARYA,PRODUCT_C,624
3538,201709,SAKARYA,PRODUCT_V,26
3539,201709,SAKARYA,PRODUCT_X,242
3540,201709,SAMSUN,PRODUCT_A,245
3541,201709,SAMSUN,PRODUCT_B,4326
3542,201709,SAMSUN,PRODUCT_C,854
3543,201709,SAMSUN,PRODUCT_V,7
3544,201709,SAMSUN,PRODUCT_X,445
3545,201709,SİNOP,PRODUCT_A,23
3546,201709,SİNOP,PRODUCT_B,387
3547,201709,SİNOP,PRODUCT_C,99
3548,201709,SİNOP,PRODUCT_V,3
3549,201709,SİNOP,PRODUCT_X,43
3550,201709,SİVAS,PRODUCT_A,51
3551,201709,SİVAS,PRODUCT_B,1731
3552,201709,SİVAS,PRODUCT_C,156
3553,201709,SİVAS,PRODUCT_V,6
3554,201709,SİVAS,PRODUCT_X,49
3555,201709,SİİRT,PRODUCT_A,6
3556,201709,SİİRT,PRODUCT_B,19
3557,201709,SİİRT,PRODUCT_C,175
3558,201709,SİİRT,PRODUCT_V,0
3559,201709,SİİRT,PRODUCT_X,17
3560,201709,TEKİRDAĞ,PRODUCT_A,138
3561,201709,TEKİRDAĞ,PRODUCT_B,1697
3562,201709,TEKİRDAĞ,PRODUCT_C,766
3563,201709,TEKİRDAĞ,PRODUCT_V,26
3564,201709,TEKİRDAĞ,PRODUCT_X,171
3565,201709,TOKAT,PRODUCT_A,131
3566,201709,TOKAT,PRODUCT_B,326
3567,201709,TOKAT,PRODUCT_C,133
3568,201709,TOKAT,PRODUCT_V,2
3569,201709,TOKAT,PRODUCT_X,164
3570,201709,TRABZON,PRODUCT_A,221
3571,201709,TRABZON,PRODUCT_B,1248
3572,201709,TRABZON,PRODUCT_C,363
3573,201709,TRABZON,PRODUCT_V,4
3574,201709,TRABZON,PRODUCT_X,215
3575,201709,TUNCELİ,PRODUCT_A,2
3576,201709,TUNCELİ,PRODUCT_B,20
3577,201709,TUNCELİ,PRODUCT_C,48
3578,201709,TUNCELİ,PRODUCT_V,0
3579,201709,TUNCELİ,PRODUCT_X,10
3580,201709,UŞAK,PRODUCT_A,76
3581,201709,UŞAK,PRODUCT_B,459
3582,201709,UŞAK,PRODUCT_C,292
3583,201709,UŞAK,PRODUCT_V,2
3584,201709,UŞAK,PRODUCT_X,68
3585,201709,VAN,PRODUCT_A,5
3586,201709,VAN,PRODUCT_B,454
3587,201709,VAN,PRODUCT_C,776
3588,201709,VAN,PRODUCT_V,0
3589,201709,VAN,PRODUCT_X,166
3590,201709,YALOVA,PRODUCT_A,83
3591,201709,YALOVA,PRODUCT_B,117
3592,201709,YALOVA,PRODUCT_C,192
3593,201709,YALOVA,PRODUCT_V,18
3594,201709,YALOVA,PRODUCT_X,42
3595,201709,YOZGAT,PRODUCT_A,33
3596,201709,YOZGAT,PRODUCT_B,1633
3597,201709,YOZGAT,PRODUCT_C,200
3598,201709,YOZGAT,PRODUCT_V,0
3599,201709,YOZGAT,PRODUCT_X,148
3600,201709,ZONGULDAK,PRODUCT_A,91
3601,201709,ZONGULDAK,PRODUCT_B,2793
3602,201709,ZONGULDAK,PRODUCT_C,658
3603,201709,ZONGULDAK,PRODUCT_V,9
3604,201709,ZONGULDAK,PRODUCT_X,324
3605,201709,ÇANAKKKALE,PRODUCT_A,88
3606,201709,ÇANAKKKALE,PRODUCT_B,2962
3607,201709,ÇANAKKKALE,PRODUCT_C,351
3608,201709,ÇANAKKKALE,PRODUCT_V,203
3609,201709,ÇANAKKKALE,PRODUCT_X,135
3610,201709,ÇANKIRI,PRODUCT_A,27
3611,201709,ÇANKIRI,PRODUCT_B,99
3612,201709,ÇANKIRI,PRODUCT_C,167
3613,201709,ÇANKIRI,PRODUCT_V,2
3614,201709,ÇANKIRI,PRODUCT_X,37
3615,201709,ÇORUM,PRODUCT_A,82
3616,201709,ÇORUM,PRODUCT_B,543
3617,201709,ÇORUM,PRODUCT_C,330
3618,201709,ÇORUM,PRODUCT_V,0
3619,201709,ÇORUM,PRODUCT_X,90
3620,201709,İSTANBUL,PRODUCT_A,3106
3621,201709,İSTANBUL,PRODUCT_B,33910
3622,201709,İSTANBUL,PRODUCT_C,14851
3623,201709,İSTANBUL,PRODUCT_V,6092
3624,201709,İSTANBUL,PRODUCT_X,2119
3625,201709,İZMİR,PRODUCT_A,844
3626,201709,İZMİR,PRODUCT_B,13016
3627,201709,İZMİR,PRODUCT_C,3645
3628,201709,İZMİR,PRODUCT_V,3528
3629,201709,İZMİR,PRODUCT_X,843
3630,201709,İÇEL,PRODUCT_A,293
3631,201709,İÇEL,PRODUCT_B,3534
3632,201709,İÇEL,PRODUCT_C,809
3633,201709,İÇEL,PRODUCT_V,38
3634,201709,İÇEL,PRODUCT_X,376
3635,201709,ŞANLIURFA,PRODUCT_A,29
3636,201709,ŞANLIURFA,PRODUCT_B,2576
3637,201709,ŞANLIURFA,PRODUCT_C,718
3638,201709,ŞANLIURFA,PRODUCT_V,8
3639,201709,ŞANLIURFA,PRODUCT_X,340
3640,201709,ŞIRNAK,PRODUCT_A,11
3641,201709,ŞIRNAK,PRODUCT_B,334
3642,201709,ŞIRNAK,PRODUCT_C,211
3643,201709,ŞIRNAK,PRODUCT_V,0
3644,201709,ŞIRNAK,PRODUCT_X,12
3645,201710,ADANA,PRODUCT_A,462
3646,201710,ADANA,PRODUCT_B,3876
3647,201710,ADANA,PRODUCT_C,1248
3648,201710,ADANA,PRODUCT_V,11
3649,201710,ADANA,PRODUCT_X,612
3650,201710,ADIYAMAN,PRODUCT_A,38
3651,201710,ADIYAMAN,PRODUCT_B,202
3652,201710,ADIYAMAN,PRODUCT_C,345
3653,201710,ADIYAMAN,PRODUCT_V,0
3654,201710,ADIYAMAN,PRODUCT_X,58
3655,201710,AFYON,PRODUCT_A,84
3656,201710,AFYON,PRODUCT_B,1410
3657,201710,AFYON,PRODUCT_C,429
3658,201710,AFYON,PRODUCT_V,9
3659,201710,AFYON,PRODUCT_X,227
3660,201710,AKSARAY,PRODUCT_A,45
3661,201710,AKSARAY,PRODUCT_B,1579
3662,201710,AKSARAY,PRODUCT_C,202
3663,201710,AKSARAY,PRODUCT_V,0
3664,201710,AKSARAY,PRODUCT_X,46
3665,201710,AMASYA,PRODUCT_A,59
3666,201710,AMASYA,PRODUCT_B,692
3667,201710,AMASYA,PRODUCT_C,143
3668,201710,AMASYA,PRODUCT_V,2
3669,201710,AMASYA,PRODUCT_X,270
3670,201710,ANKARA,PRODUCT_A,1008
3671,201710,ANKARA,PRODUCT_B,5740
3672,201710,ANKARA,PRODUCT_C,3640
3673,201710,ANKARA,PRODUCT_V,5103
3674,201710,ANKARA,PRODUCT_X,1233
3675,201710,ANTALYA,PRODUCT_A,711
3676,201710,ANTALYA,PRODUCT_B,6265
3677,201710,ANTALYA,PRODUCT_C,1683
3678,201710,ANTALYA,PRODUCT_V,652
3679,201710,ANTALYA,PRODUCT_X,544
3680,201710,ARDAHAN,PRODUCT_A,6
3681,201710,ARDAHAN,PRODUCT_B,3
3682,201710,ARDAHAN,PRODUCT_C,36
3683,201710,ARDAHAN,PRODUCT_V,0
3684,201710,ARDAHAN,PRODUCT_X,13
3685,201710,ARTVİN,PRODUCT_A,11
3686,201710,ARTVİN,PRODUCT_B,22
3687,201710,ARTVİN,PRODUCT_C,198
3688,201710,ARTVİN,PRODUCT_V,5
3689,201710,ARTVİN,PRODUCT_X,23
3690,201710,AYDIN,PRODUCT_A,251
3691,201710,AYDIN,PRODUCT_B,3171
3692,201710,AYDIN,PRODUCT_C,629
3693,201710,AYDIN,PRODUCT_V,192
3694,201710,AYDIN,PRODUCT_X,781
3695,201710,AĞRI,PRODUCT_A,3
3696,201710,AĞRI,PRODUCT_B,769
3697,201710,AĞRI,PRODUCT_C,517
3698,201710,AĞRI,PRODUCT_V,0
3699,201710,AĞRI,PRODUCT_X,122
3700,201710,BALIKESİR,PRODUCT_A,257
3701,201710,BALIKESİR,PRODUCT_B,5254
3702,201710,BALIKESİR,PRODUCT_C,768
3703,201710,BALIKESİR,PRODUCT_V,908
3704,201710,BALIKESİR,PRODUCT_X,346
3705,201710,BARTIN,PRODUCT_A,25
3706,201710,BARTIN,PRODUCT_B,387
3707,201710,BARTIN,PRODUCT_C,82
3708,201710,BARTIN,PRODUCT_V,7
3709,201710,BARTIN,PRODUCT_X,176
3710,201710,BATMAN,PRODUCT_A,45
3711,201710,BATMAN,PRODUCT_B,108
3712,201710,BATMAN,PRODUCT_C,317
3713,201710,BATMAN,PRODUCT_V,0
3714,201710,BATMAN,PRODUCT_X,59
3715,201710,BAYBURT,PRODUCT_A,10
3716,201710,BAYBURT,PRODUCT_B,114
3717,201710,BAYBURT,PRODUCT_C,66
3718,201710,BAYBURT,PRODUCT_V,0
3719,201710,BAYBURT,PRODUCT_X,10
3720,201710,BINGOL,PRODUCT_A,13
3721,201710,BINGOL,PRODUCT_B,350
3722,201710,BINGOL,PRODUCT_C,133
3723,201710,BINGOL,PRODUCT_V,2
3724,201710,BINGOL,PRODUCT_X,8
3725,201710,BITLIS,PRODUCT_A,4
3726,201710,BITLIS,PRODUCT_B,163
3727,201710,BITLIS,PRODUCT_C,113
3728,201710,BITLIS,PRODUCT_V,0
3729,201710,BITLIS,PRODUCT_X,41
3730,201710,BOLU,PRODUCT_A,67
3731,201710,BOLU,PRODUCT_B,1487
3732,201710,BOLU,PRODUCT_C,216
3733,201710,BOLU,PRODUCT_V,2
3734,201710,BOLU,PRODUCT_X,189
3735,201710,BURDUR,PRODUCT_A,85
3736,201710,BURDUR,PRODUCT_B,517
3737,201710,BURDUR,PRODUCT_C,119
3738,201710,BURDUR,PRODUCT_V,3
3739,201710,BURDUR,PRODUCT_X,62
3740,201710,BURSA,PRODUCT_A,274
3741,201710,BURSA,PRODUCT_B,4924
3742,201710,BURSA,PRODUCT_C,2029
3743,201710,BURSA,PRODUCT_V,638
3744,201710,BURSA,PRODUCT_X,425
3745,201710,BİLECİK,PRODUCT_A,24
3746,201710,BİLECİK,PRODUCT_B,591
3747,201710,BİLECİK,PRODUCT_C,115
3748,201710,BİLECİK,PRODUCT_V,14
3749,201710,BİLECİK,PRODUCT_X,121
3750,201710,DENİZLİ,PRODUCT_A,157
3751,201710,DENİZLİ,PRODUCT_B,3334
3752,201710,DENİZLİ,PRODUCT_C,616
3753,201710,DENİZLİ,PRODUCT_V,326
3754,201710,DENİZLİ,PRODUCT_X,258
3755,201710,DÜZCE,PRODUCT_A,56
3756,201710,DÜZCE,PRODUCT_B,836
3757,201710,DÜZCE,PRODUCT_C,282
3758,201710,DÜZCE,PRODUCT_V,3
3759,201710,DÜZCE,PRODUCT_X,90
3760,201710,DİYARBAKIR,PRODUCT_A,79
3761,201710,DİYARBAKIR,PRODUCT_B,749
3762,201710,DİYARBAKIR,PRODUCT_C,762
3763,201710,DİYARBAKIR,PRODUCT_V,3
3764,201710,DİYARBAKIR,PRODUCT_X,83
3765,201710,EDİRNE,PRODUCT_A,45
3766,201710,EDİRNE,PRODUCT_B,1059
3767,201710,EDİRNE,PRODUCT_C,195
3768,201710,EDİRNE,PRODUCT_V,1137
3769,201710,EDİRNE,PRODUCT_X,149
3770,201710,ELAZIĞ,PRODUCT_A,77
3771,201710,ELAZIĞ,PRODUCT_B,2409
3772,201710,ELAZIĞ,PRODUCT_C,421
3773,201710,ELAZIĞ,PRODUCT_V,10
3774,201710,ELAZIĞ,PRODUCT_X,54
3775,201710,ERZURUM,PRODUCT_A,33
3776,201710,ERZURUM,PRODUCT_B,1919
3777,201710,ERZURUM,PRODUCT_C,642
3778,201710,ERZURUM,PRODUCT_V,2
3779,201710,ERZURUM,PRODUCT_X,127
3780,201710,ERZİNCAN,PRODUCT_A,21
3781,201710,ERZİNCAN,PRODUCT_B,39
3782,201710,ERZİNCAN,PRODUCT_C,184
3783,201710,ERZİNCAN,PRODUCT_V,0
3784,201710,ERZİNCAN,PRODUCT_X,23
3785,201710,ESKİŞEHİR,PRODUCT_A,112
3786,201710,ESKİŞEHİR,PRODUCT_B,4722
3787,201710,ESKİŞEHİR,PRODUCT_C,441
3788,201710,ESKİŞEHİR,PRODUCT_V,63
3789,201710,ESKİŞEHİR,PRODUCT_X,272
3790,201710,GAZİANTEP,PRODUCT_A,317
3791,201710,GAZİANTEP,PRODUCT_B,2345
3792,201710,GAZİANTEP,PRODUCT_C,1054
3793,201710,GAZİANTEP,PRODUCT_V,8
3794,201710,GAZİANTEP,PRODUCT_X,1228
3795,201710,GÜMÜŞHANE,PRODUCT_A,23
3796,201710,GÜMÜŞHANE,PRODUCT_B,28
3797,201710,GÜMÜŞHANE,PRODUCT_C,48
3798,201710,GÜMÜŞHANE,PRODUCT_V,0
3799,201710,GÜMÜŞHANE,PRODUCT_X,13
3800,201710,GİRESUN,PRODUCT_A,175
3801,201710,GİRESUN,PRODUCT_B,351
3802,201710,GİRESUN,PRODUCT_C,235
3803,201710,GİRESUN,PRODUCT_V,6
3804,201710,GİRESUN,PRODUCT_X,155
3805,201710,HAKKARİ,PRODUCT_A,0
3806,201710,HAKKARİ,PRODUCT_B,45
3807,201710,HAKKARİ,PRODUCT_C,76
3808,201710,HAKKARİ,PRODUCT_V,0
3809,201710,HAKKARİ,PRODUCT_X,15
3810,201710,HATAY,PRODUCT_A,199
3811,201710,HATAY,PRODUCT_B,2253
3812,201710,HATAY,PRODUCT_C,596
3813,201710,HATAY,PRODUCT_V,7
3814,201710,HATAY,PRODUCT_X,308
3815,201710,ISPARTA,PRODUCT_A,25
3816,201710,ISPARTA,PRODUCT_B,488
3817,201710,ISPARTA,PRODUCT_C,282
3818,201710,ISPARTA,PRODUCT_V,5
3819,201710,ISPARTA,PRODUCT_X,222
3820,201710,IĞDIR,PRODUCT_A,2
3821,201710,IĞDIR,PRODUCT_B,575
3822,201710,IĞDIR,PRODUCT_C,136
3823,201710,IĞDIR,PRODUCT_V,0
3824,201710,IĞDIR,PRODUCT_X,21
3825,201710,KAHRAMANMARAŞ,PRODUCT_A,36
3826,201710,KAHRAMANMARAŞ,PRODUCT_B,292
3827,201710,KAHRAMANMARAŞ,PRODUCT_C,587
3828,201710,KAHRAMANMARAŞ,PRODUCT_V,2
3829,201710,KAHRAMANMARAŞ,PRODUCT_X,359
3830,201710,KARABÜK,PRODUCT_A,19
3831,201710,KARABÜK,PRODUCT_B,914
3832,201710,KARABÜK,PRODUCT_C,128
3833,201710,KARABÜK,PRODUCT_V,0
3834,201710,KARABÜK,PRODUCT_X,55
3835,201710,KARAMAN,PRODUCT_A,46
3836,201710,KARAMAN,PRODUCT_B,406
3837,201710,KARAMAN,PRODUCT_C,82
3838,201710,KARAMAN,PRODUCT_V,0
3839,201710,KARAMAN,PRODUCT_X,9
3840,201710,KARS,PRODUCT_A,13
3841,201710,KARS,PRODUCT_B,51
3842,201710,KARS,PRODUCT_C,157
3843,201710,KARS,PRODUCT_V,0
3844,201710,KARS,PRODUCT_X,8
3845,201710,KASTAMONU,PRODUCT_A,35
3846,201710,KASTAMONU,PRODUCT_B,658
3847,201710,KASTAMONU,PRODUCT_C,145
3848,201710,KASTAMONU,PRODUCT_V,10
3849,201710,KASTAMONU,PRODUCT_X,38
3850,201710,KAYSERİ,PRODUCT_A,118
3851,201710,KAYSERİ,PRODUCT_B,2000
3852,201710,KAYSERİ,PRODUCT_C,902
3853,201710,KAYSERİ,PRODUCT_V,0
3854,201710,KAYSERİ,PRODUCT_X,349
3855,201710,KIRIKKALE,PRODUCT_A,18
3856,201710,KIRIKKALE,PRODUCT_B,1470
3857,201710,KIRIKKALE,PRODUCT_C,172
3858,201710,KIRIKKALE,PRODUCT_V,5
3859,201710,KIRIKKALE,PRODUCT_X,108
3860,201710,KIRKLARELİ,PRODUCT_A,30
3861,201710,KIRKLARELİ,PRODUCT_B,320
3862,201710,KIRKLARELİ,PRODUCT_C,153
3863,201710,KIRKLARELİ,PRODUCT_V,3
3864,201710,KIRKLARELİ,PRODUCT_X,129
3865,201710,KIRŞEHİR,PRODUCT_A,26
3866,201710,KIRŞEHİR,PRODUCT_B,263
3867,201710,KIRŞEHİR,PRODUCT_C,129
3868,201710,KIRŞEHİR,PRODUCT_V,0
3869,201710,KIRŞEHİR,PRODUCT_X,61
3870,201710,KOCAELİ,PRODUCT_A,334
3871,201710,KOCAELİ,PRODUCT_B,3165
3872,201710,KOCAELİ,PRODUCT_C,1050
3873,201710,KOCAELİ,PRODUCT_V,474
3874,201710,KOCAELİ,PRODUCT_X,430
3875,201710,KONYA,PRODUCT_A,263
3876,201710,KONYA,PRODUCT_B,4047
3877,201710,KONYA,PRODUCT_C,1194
3878,201710,KONYA,PRODUCT_V,5
3879,201710,KONYA,PRODUCT_X,730
3880,201710,KÜTAHYA,PRODUCT_A,25
3881,201710,KÜTAHYA,PRODUCT_B,2385
3882,201710,KÜTAHYA,PRODUCT_C,343
3883,201710,KÜTAHYA,PRODUCT_V,8
3884,201710,KÜTAHYA,PRODUCT_X,118
3885,201710,KİLİS,PRODUCT_A,6
3886,201710,KİLİS,PRODUCT_B,735
3887,201710,KİLİS,PRODUCT_C,33
3888,201710,KİLİS,PRODUCT_V,0
3889,201710,KİLİS,PRODUCT_X,18
3890,201710,MALATYA,PRODUCT_A,40
3891,201710,MALATYA,PRODUCT_B,1199
3892,201710,MALATYA,PRODUCT_C,245
3893,201710,MALATYA,PRODUCT_V,336
3894,201710,MALATYA,PRODUCT_X,168
3895,201710,MANİSA,PRODUCT_A,331
3896,201710,MANİSA,PRODUCT_B,6451
3897,201710,MANİSA,PRODUCT_C,944
3898,201710,MANİSA,PRODUCT_V,343
3899,201710,MANİSA,PRODUCT_X,423
3900,201710,MARDIN,PRODUCT_A,65
3901,201710,MARDIN,PRODUCT_B,257
3902,201710,MARDIN,PRODUCT_C,371
3903,201710,MARDIN,PRODUCT_V,0
3904,201710,MARDIN,PRODUCT_X,133
3905,201710,MUĞLA,PRODUCT_A,221
3906,201710,MUĞLA,PRODUCT_B,1220
3907,201710,MUĞLA,PRODUCT_C,702
3908,201710,MUĞLA,PRODUCT_V,254
3909,201710,MUĞLA,PRODUCT_X,284
3910,201710,MUŞ,PRODUCT_A,10
3911,201710,MUŞ,PRODUCT_B,25
3912,201710,MUŞ,PRODUCT_C,396
3913,201710,MUŞ,PRODUCT_V,0
3914,201710,MUŞ,PRODUCT_X,24
3915,201710,NEVŞEHİR,PRODUCT_A,18
3916,201710,NEVŞEHİR,PRODUCT_B,398
3917,201710,NEVŞEHİR,PRODUCT_C,85
3918,201710,NEVŞEHİR,PRODUCT_V,0
3919,201710,NEVŞEHİR,PRODUCT_X,33
3920,201710,NİĞDE,PRODUCT_A,29
3921,201710,NİĞDE,PRODUCT_B,609
3922,201710,NİĞDE,PRODUCT_C,135
3923,201710,NİĞDE,PRODUCT_V,0
3924,201710,NİĞDE,PRODUCT_X,40
3925,201710,ORDU,PRODUCT_A,280
3926,201710,ORDU,PRODUCT_B,1953
3927,201710,ORDU,PRODUCT_C,430
3928,201710,ORDU,PRODUCT_V,2
3929,201710,ORDU,PRODUCT_X,133
3930,201710,OSMANİYE,PRODUCT_A,70
3931,201710,OSMANİYE,PRODUCT_B,820
3932,201710,OSMANİYE,PRODUCT_C,409
3933,201710,OSMANİYE,PRODUCT_V,0
3934,201710,OSMANİYE,PRODUCT_X,190
3935,201710,RİZE,PRODUCT_A,40
3936,201710,RİZE,PRODUCT_B,115
3937,201710,RİZE,PRODUCT_C,264
3938,201710,RİZE,PRODUCT_V,2
3939,201710,RİZE,PRODUCT_X,66
3940,201710,SAKARYA,PRODUCT_A,194
3941,201710,SAKARYA,PRODUCT_B,2322
3942,201710,SAKARYA,PRODUCT_C,676
3943,201710,SAKARYA,PRODUCT_V,205
3944,201710,SAKARYA,PRODUCT_X,321
3945,201710,SAMSUN,PRODUCT_A,230
3946,201710,SAMSUN,PRODUCT_B,3913
3947,201710,SAMSUN,PRODUCT_C,795
3948,201710,SAMSUN,PRODUCT_V,11
3949,201710,SAMSUN,PRODUCT_X,542
3950,201710,SİNOP,PRODUCT_A,28
3951,201710,SİNOP,PRODUCT_B,225
3952,201710,SİNOP,PRODUCT_C,110
3953,201710,SİNOP,PRODUCT_V,0
3954,201710,SİNOP,PRODUCT_X,32
3955,201710,SİVAS,PRODUCT_A,40
3956,201710,SİVAS,PRODUCT_B,1485
3957,201710,SİVAS,PRODUCT_C,140
3958,201710,SİVAS,PRODUCT_V,7
3959,201710,SİVAS,PRODUCT_X,74
3960,201710,SİİRT,PRODUCT_A,11
3961,201710,SİİRT,PRODUCT_B,2
3962,201710,SİİRT,PRODUCT_C,174
3963,201710,SİİRT,PRODUCT_V,0
3964,201710,SİİRT,PRODUCT_X,7
3965,201710,TEKİRDAĞ,PRODUCT_A,145
3966,201710,TEKİRDAĞ,PRODUCT_B,1413
3967,201710,TEKİRDAĞ,PRODUCT_C,633
3968,201710,TEKİRDAĞ,PRODUCT_V,90
3969,201710,TEKİRDAĞ,PRODUCT_X,184
3970,201710,TOKAT,PRODUCT_A,149
3971,201710,TOKAT,PRODUCT_B,390
3972,201710,TOKAT,PRODUCT_C,131
3973,201710,TOKAT,PRODUCT_V,8
3974,201710,TOKAT,PRODUCT_X,183
3975,201710,TRABZON,PRODUCT_A,219
3976,201710,TRABZON,PRODUCT_B,1306
3977,201710,TRABZON,PRODUCT_C,362
3978,201710,TRABZON,PRODUCT_V,5
3979,201710,TRABZON,PRODUCT_X,265
3980,201710,TUNCELİ,PRODUCT_A,15
3981,201710,TUNCELİ,PRODUCT_B,44
3982,201710,TUNCELİ,PRODUCT_C,47
